Devin Mesoraco,1.3,0.256,50.0,0.005199999809265137,54.0,0.00481481463820846,14.0,0.018571427890232632,1.0,0.25999999046325684,2.4,0.10833332935969035
Mike Napoli,1.0,0.255,78.0,0.0025641026023106696,88.0,0.0022727273065935483,24.0,0.008333333457509676,2.0,0.10000000149011612,3.1,0.0645161299936233
David Ross,1.0,0.242,29.0,0.00689655182690456,27.0,0.007407407517786379,6.0,0.033333333830038704,1.0,0.20000000298023224,1.3,0.15384615613864017
Joe Mauer,16.7,0.321,87.0,0.03839080635158495,86.0,0.03883721107660338,14.0,0.2385714394705636,4.0,0.8350000381469727,5.2,0.6423077216515174
Mike Zunino,1.7,0.238,49.0,0.006938775583189361,53.0,0.006415094407099598,14.0,0.024285714541162764,2.0,0.17000000178813934,2.3,0.14782608851142554
Chris Stewart,1.0,0.221,9.0,0.022222222553359136,8.0,0.02500000037252903,1.0,0.20000000298023224,1.0,0.20000000298023224,0.4,0.5000000074505806
Nick Hundley,1.0,0.245,31.0,0.0064516129993623305,33.0,0.006060606150916128,8.0,0.02500000037252903,1.0,0.20000000298023224,1.8,0.11111111276679568
Travis d'Arnaud,1.4,0.267,57.0,0.0049122807226682965,61.0,0.004590163953968736,14.0,0.020000000085149492,1.0,0.2800000011920929,3.9,0.07179487210053664
Hank Conger,1.0,0.254,34.0,0.00588235302883036,35.0,0.005714285799435207,8.0,0.02500000037252903,0.0,0.0,1.6,0.12500000186264515
Carlos Santana,15.5,0.267,80.0,0.0387499988079071,92.0,0.033695651137310524,22.0,0.14090908657420764,4.0,0.7749999761581421,4.1,0.7560975377152607
Welington Castillo,1.0,0.268,53.0,0.0037735849618911743,57.0,0.0035087719821093374,12.0,0.016666666915019352,2.0,0.10000000149011612,3.5,0.05714285799435207
Evan Gattis,3.2,0.252,72.0,0.00888888869020674,79.0,0.008101265641707408,26.0,0.024615384065187894,0.0,0.0,3.4,0.18823528991026037
Ryan Hanigan,1.0,0.254,23.0,0.008695652303488358,24.0,0.008333333457509676,2.0,0.10000000149011612,0.0,0.0,1.3,0.15384615613864017
