Eduardo Nunez,1.0,0.269,35.0,0.005714285799435207,35.0,0.005714285799435207,5.0,0.04000000059604645,19.0,0.010526315946328012,0.7,0.28571428997176035
Jose Reyes,24.8,0.298,91.0,0.054505494924692005,56.0,0.08857142925262451,12.0,0.41333333651224774,29.0,0.17103448407403354,4.0,1.2400000095367432
Jonathan Villar,1.1,0.251,44.0,0.00499999997290698,44.0,0.00499999997290698,5.0,0.04399999976158142,37.0,0.005945945913727219,1.7,0.12941176400465124
Alcides Escobar,1.0,0.256,48.0,0.004166666728754838,44.0,0.004545454613187097,5.0,0.04000000059604645,26.0,0.007692307806932009,2.3,0.08695652303488359
Hanley Ramirez,36.7,0.289,83.0,0.08843373677816736,82.0,0.08951219698277915,23.0,0.3191304414168648,16.0,0.45875000953674316,5.0,1.4680000305175782
Jordy Mercer,1.6,0.279,53.0,0.006037735714102691,58.0,0.00551724125599039,11.0,0.0290909084406766,7.0,0.0457142846924918,3.0,0.10666666428248088
Brian Dozier,1.0,0.257,60.0,0.0033333333830038708,64.0,0.0031250000465661287,14.0,0.014285714498588018,14.0,0.014285714498588018,2.7,0.07407407517786378
Brandon Crawford,1.0,0.254,46.0,0.004347826151744179,49.0,0.004081632713882291,8.0,0.02500000037252903,4.0,0.05000000074505806,2.6,0.07692307806932008
Yunel Escobar,1.0,0.261,51.0,0.003921568685886907,57.0,0.0035087719821093374,9.0,0.022222222553359136,5.0,0.04000000059604645,3.3,0.060606061509161285
Joaquin Arias,1.0,0.266,24.0,0.008333333457509676,24.0,0.008333333457509676,2.0,0.10000000149011612,3.0,0.06666666766007741,0.3,0.6666666766007742
Jed Lowrie,2.9,0.28,64.0,0.009062500670552254,66.0,0.008787879438111277,14.0,0.04142857449395316,4.0,0.14500001072883606,3.6,0.16111112303204006
