Ramiro Pena,1.0,0.259,22.0,0.009090909226374193,21.0,0.009523809665725344,2.0,0.10000000149011612,1.0,0.20000000298023224,0.5,0.4000000059604645
Jeff Keppinger,1.0,0.27,24.0,0.008333333457509676,26.0,0.007692307806932009,4.0,0.05000000074505806,0.0,0.0,0.1,2.0000000298023224
Matt Davidson,1.0,0.25,56.0,0.0035714286246470044,61.0,0.00327868857344643,15.0,0.013333333532015483,3.0,0.06666666766007741,1.9,0.10526315946328013
Jose Iglesias,1.5,0.263,49.0,0.0061224492228761015,44.0,0.0068181820891120215,4.0,0.07500000298023224,12.0,0.025000000993410747,2.5,0.12000000476837158
David Freese,1.1,0.277,57.0,0.003859649101893107,62.0,0.0035483870775468887,13.0,0.01692307683137747,3.0,0.07333333293596904,2.7,0.0814814810399656
Josh Donaldson,15.2,0.284,89.0,0.03415730294216884,87.0,0.034942528297161234,21.0,0.14476190294538224,5.0,0.6079999923706054,5.9,0.515254230822547
Evan Longoria,27.9,0.275,96.0,0.0581249992052714,100.0,0.05579999923706055,31.0,0.179999997538905,5.0,1.115999984741211,6.8,0.8205882240744198
Trevor Plouffe,1.0,0.247,56.0,0.0035714286246470044,60.0,0.0033333333830038708,18.0,0.011111111276679568,4.0,0.05000000074505806,1.7,0.1176470605766072
Pedro Alvarez,14.4,0.24,85.0,0.03388235148261575,95.0,0.0303157881686562,34.0,0.08470587870653938,3.0,0.9599999586741129,3.4,0.8470587870653938
Chris Johnson,1.4,0.291,60.0,0.004666666686534882,67.0,0.0041791044954043715,13.0,0.02153846163016099,3.0,0.09333333373069763,2.0,0.14000000059604645
Mark Reynolds,1.1,0.221,47.0,0.0046808510384661085,50.0,0.004399999976158142,17.0,0.012941176400465123,3.0,0.07333333293596904,0.3,0.7333333293596904
Matt Dominguez,1.4,0.255,64.0,0.0043750000186264515,69.0,0.0040579710317694626,21.0,0.013333333390099662,1.0,0.2800000011920929,2.1,0.1333333339009966
Chase Headley,1.7,0.278,75.0,0.004533333381017049,81.0,0.0041975309083491195,18.0,0.01888888908757104,11.0,0.030909091234207153,5.3,0.06415094407099597
Brett Lawrie,9.4,0.281,68.0,0.027647057000328514,78.0,0.02410256251310691,17.0,0.11058822800131406,15.0,0.12533332506815592,4.4,0.4272726990959861
Justin Turner,1.0,0.268,16.0,0.012500000186264515,17.0,0.01176470605766072,1.0,0.20000000298023224,1.0,0.20000000298023224,0.2,1.0000000149011612
Cody Asche,1.0,0.266,53.0,0.0037735849618911743,57.0,0.0035087719821093374,13.0,0.015384615613864018,5.0,0.04000000059604645,1.8,0.11111111276679568
Matt Carpenter,19.7,0.299,106.0,0.03716981186057037,69.0,0.05710145010464433,11.0,0.3581818233836781,5.0,0.7880000114440918,5.3,0.7433962372114074
Hanley Ramirez,1.0,0.289,83.0,0.00240963859012328,82.0,0.002439024426588198,23.0,0.008695652303488358,16.0,0.012500000186264515,5.0,0.04000000059604645
